catalog_source,object_id,ra,dec,plate,mjd,fiber,u_mag,g_mag,r_mag,i_mag,z_mag,teff,logg,mass,wd_type,gaia_source_id,parallax,bp_mag,rp_mag,obsid,uid,ra_obs,dec_obs,lmjd,planid,spid,fiberid,snr_u,snr_g,snr_r,snr_i,snr_z,spec_class,spec_subclass,wd_subclass,z,z_err,ps_id,ps_g_mag,ps_r_mag,ps_i_mag,ps_z_mag,ps_y_mag,gaia_g_mag,teff_err,logg_err,has_spectrum,spectrum_source,spectrum_identifier,spectrum_url
SDSS_DR7,073822.77+183124.3,114.59487,18.523414,2915.0,54497.0,357.0,20.37,19.88,19.7,19.73,19.71,6810.0,9.98,,DA:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0357,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0357.fits
SDSS_DR7,073842.57+183509.6,114.67737,18.586012,2890.0,54495.0,354.0,17.53,17.58,17.82,18.08,18.32,15819.0,8.43,,DB_DBZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2890-54495-0354,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2890/spec-2890-54495-0354.fits
SDSS_DR7,073854.30+175545.9,114.72625,17.929418,2915.0,54497.0,310.0,18.73,18.51,18.82,19.02,19.28,17160.0,7.86,0.547,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0310,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0310.fits
SDSS_DR7,074002.10+174050.0,115.00873,17.680554,2915.0,54497.0,268.0,19.47,19.38,19.55,19.66,19.94,11339.0,9.0,,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0268,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0268.fits
SDSS_DR7,074008.45+181047.2,115.03519,18.179777,2915.0,54497.0,274.0,19.99,19.58,19.44,19.43,19.44,10082.0,9.7,,DQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0274,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0274.fits
SDSS_DR7,074031.60+174758.0,115.13165,17.799434,2915.0,54497.0,270.0,18.53,18.19,18.43,18.64,18.93,14771.0,7.94,0.58,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0270,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0270.fits
SDSS_DR7,074041.68+412107.1,115.17365,41.351969,2683.0,54153.0,632.0,16.85,16.93,17.3,17.6,17.86,24502.0,7.88,0.575,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2683-54153-0632,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2683/spec-2683-54153-0632.fits
SDSS_DR7,074047.65+180907.3,115.19855,18.152032,2915.0,54497.0,233.0,19.45,19.27,19.62,19.9,20.11,18771.0,7.94,0.589,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0233,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0233.fits
SDSS_DR7,074054.35+175143.4,115.22645,17.862068,2915.0,54497.0,226.0,20.82,20.32,20.33,20.3,20.14,8328.0,8.6,0.966,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0226,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0226.fits
SDSS_DR7,074113.35+181011.0,115.30563,18.169736,2915.0,54497.0,224.0,19.3,18.95,19.17,19.4,19.71,12537.0,8.41,0.851,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0224,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0224.fits
SDSS_DR7,074120.75+281245.6,115.33644,28.212664,2075.0,53730.0,344.0,19.17,19.16,19.4,19.6,19.83,14724.0,8.82,1.107,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53730-0344,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53730-0344.fits
SDSS_DR7,074120.75+281245.6,115.33644,28.212664,2075.0,53737.0,353.0,19.17,19.16,19.4,19.6,19.83,13688.0,8.58,,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0353,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0353.fits
SDSS_DR7,074136.40+273636.1,115.40165,27.610019,2075.0,53737.0,317.0,18.84,18.62,18.92,19.19,19.41,17722.0,7.9,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0317,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0317.fits
SDSS_DR7,074207.90+275845.2,115.53291,27.979218,2075.0,53737.0,352.0,20.52,20.38,20.72,21.22,21.07,17765.0,9.57,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0352,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0352.fits
SDSS_DR7,074207.92+192350.2,115.533,19.397285,2915.0,54497.0,322.0,19.31,19.21,19.64,19.9,20.05,20364.0,7.88,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0322,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0322.fits
SDSS_DR7,074208.33+280754.3,115.53469,28.131753,2075.0,53737.0,356.0,20.09,19.87,20.17,20.52,20.43,17302.0,7.89,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0356,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0356.fits
SDSS_DR7,074216.91+211550.2,115.57046,21.263957,1203.0,52669.0,251.0,20.56,20.23,20.56,20.88,20.7,15814.0,7.51,,DAZH:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,1203-52669-0251,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/1203/spec-1203-52669-0251.fits
SDSS_DR7,074233.59+272238.8,115.63995,27.377443,2075.0,53730.0,282.0,19.15,19.18,19.55,19.65,19.72,14157.0,8.6,,DBA:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53730-0282,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53730-0282.fits
SDSS_DR7,074233.59+272238.8,115.63995,27.377443,2075.0,53737.0,293.0,19.15,19.18,19.55,19.65,19.72,13938.0,8.39,,DBA:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0293,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0293.fits
SDSS_DR7,074249.21+280745.7,115.70506,28.129364,2075.0,53737.0,384.0,19.47,19.58,19.9,20.1,20.24,17349.0,7.92,,DBAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0384,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0384.fits
SDSS_DR7,074253.65+185306.7,115.72356,18.885193,2915.0,54497.0,371.0,17.72,17.77,18.06,18.28,18.59,15403.0,8.16,,DBH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0371,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0371.fits
SDSS_DR7,074308.78+175447.4,115.78659,17.913162,2915.0,54497.0,191.0,18.98,18.72,19.01,19.2,19.59,18156.0,7.8,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0191,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0191.fits
SDSS_DR7,074325.13+275452.3,115.8547,27.914539,2075.0,53737.0,278.0,19.15,19.55,20.01,20.42,20.81,50909.0,7.17,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0278,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0278.fits
SDSS_DR7,074327.09+273732.4,115.86287,27.625657,2075.0,53737.0,267.0,20.4,19.88,19.99,20.14,20.4,9382.0,7.79,,DAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0267,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0267.fits
SDSS_DR7,074327.12+270749.3,115.86302,27.130369,2075.0,53737.0,300.0,20.5,20.27,20.53,22.02,22.11,26512.0,7.61,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0300,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0300.fits
SDSS_DR7,074328.99+170523.3,115.87081,17.089813,2915.0,54497.0,127.0,20.0,19.48,19.62,19.8,20.16,10980.0,8.21,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0127,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0127.fits
SDSS_DR7,074329.62+283528.1,115.87342,28.591125,2075.0,53737.0,421.0,20.64,20.28,19.86,18.96,18.31,6300.0,10.0,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0421,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0421.fits
SDSS_DR7,074338.67+274100.5,115.91113,27.683479,2075.0,53737.0,270.0,20.04,19.39,19.06,19.03,19.03,6420.0,7.36,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0270,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0270.fits
SDSS_DR7,074353.84+192543.5,115.97432,19.428757,2915.0,54497.0,406.0,19.71,20.0,20.49,20.92,21.94,38621.0,8.28,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0406,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0406.fits
SDSS_DR7,074424.46+272640.3,116.10192,27.444519,2075.0,53737.0,223.0,17.78,17.78,18.2,18.5,18.79,22500.0,7.86,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0223,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0223.fits
SDSS_DR7,074430.07+185316.2,116.12531,18.887821,2915.0,54497.0,456.0,19.54,19.17,19.41,19.63,19.82,15347.0,8.01,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0456,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0456.fits
SDSS_DR7,074436.18+213829.0,116.15074,21.641398,1203.0,52669.0,162.0,19.95,19.62,19.91,20.18,20.19,16612.0,8.19,,DAH:M:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,1203-52669-0162,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/1203/spec-1203-52669-0162.fits
SDSS_DR7,074452.38+192526.1,116.21823,19.423913,2915.0,54497.0,442.0,20.96,20.31,19.86,18.92,18.24,6300.0,6.66,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0442,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0442.fits
SDSS_DR7,074457.03+175123.7,116.23761,17.856581,2915.0,54497.0,146.0,19.95,19.91,20.27,20.65,20.9,23279.0,7.7,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0146,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0146.fits
SDSS_DR7,074500.33+264327.1,116.25138,26.724189,2075.0,53737.0,248.0,20.59,20.15,20.44,20.82,20.6,17195.0,7.9,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0248,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0248.fits
SDSS_DR7,074507.43+194000.5,116.28095,19.666807,1263.0,52708.0,184.0,19.14,19.24,19.53,19.76,19.97,17016.0,8.24,,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,1263-52708-0184,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/1263/spec-1263-52708-0184.fits
SDSS_DR7,074529.29+184002.1,116.37203,18.667254,2915.0,54497.0,512.0,18.5,18.42,18.73,18.98,19.21,22203.0,7.71,0.497,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0512,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0512.fits
SDSS_DR7,074539.93+191846.7,116.41638,19.312967,2915.0,54497.0,570.0,19.28,19.17,19.53,19.83,20.05,20314.0,7.9,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0570,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0570.fits
SDSS_DR7,074558.64+231737.8,116.49432,23.293824,2916.0,54507.0,352.0,19.22,18.82,19.03,19.24,19.57,13071.0,7.96,0.587,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2916-54507-0352,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2916/spec-2916-54507-0352.fits
SDSS_DR7,074558.90+174730.6,116.49542,17.791844,2074.0,53437.0,111.0,20.18,19.78,20.04,20.23,20.46,15076.0,7.89,0.556,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2074-53437-0111,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2074/spec-2074-53437-0111.fits
SDSS_DR7,074558.90+174730.6,116.49542,17.791844,2915.0,54497.0,106.0,20.18,19.78,20.04,20.23,20.46,15408.0,7.77,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0106,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0106.fits
SDSS_DR7,074604.28+173616.8,116.51785,17.604674,2074.0,53437.0,104.0,18.14,18.31,18.78,19.06,19.44,26837.0,7.97,0.622,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2074-53437-0104,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2074/spec-2074-53437-0104.fits
SDSS_DR7,074604.28+173616.8,116.51785,17.604674,2915.0,54497.0,52.0,18.14,18.31,18.78,19.06,19.44,26766.0,7.89,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0052,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0052.fits
SDSS_DR7,074626.04+282752.2,116.60851,28.464511,2075.0,53737.0,500.0,20.81,20.17,19.87,19.77,19.59,6350.0,7.87,,DA:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0500,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0500.fits
SDSS_DR7,074629.80+224154.8,116.62418,22.698563,1203.0,52669.0,363.0,19.0,18.77,19.12,19.37,19.63,17415.0,7.85,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,1203-52669-0363,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/1203/spec-1203-52669-0363.fits
SDSS_DR7,074642.64+180022.8,116.67766,18.006344,2890.0,54495.0,120.0,17.36,17.15,17.48,17.67,17.89,17403.0,8.06,0.649,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2890-54495-0120,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2890/spec-2890-54495-0120.fits
SDSS_DR7,074651.79+281817.2,116.7158,28.30478,2075.0,53737.0,484.0,20.7,20.35,20.65,20.88,21.22,21493.0,7.83,,DAH:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0484,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0484.fits
SDSS_DR7,074653.40+291354.0,116.72248,29.231662,2075.0,53730.0,410.0,19.86,19.69,19.98,20.43,20.34,16097.0,7.94,0.583,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53730-0410,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53730-0410.fits
SDSS_DR7,074653.40+291354.0,116.72248,29.231662,2075.0,53737.0,413.0,19.86,19.69,19.98,20.43,20.34,16082.0,7.82,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0413,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0413.fits
SDSS_DR7,074713.07+184719.8,116.80446,18.788824,2074.0,53437.0,544.0,19.47,19.56,19.82,20.04,20.49,16071.0,8.28,0.757,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2074-53437-0544,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2074/spec-2074-53437-0544.fits
SDSS_DR7,074717.80+190445.7,116.82415,19.079354,2915.0,54497.0,617.0,19.06,19.47,20.01,20.32,20.48,61389.0,7.45,0.522,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2915-54497-0617,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0617.fits
SDSS_DR7,074718.71+274820.7,116.82795,27.805758,2075.0,53737.0,162.0,20.16,19.56,19.48,19.49,19.48,7830.0,8.26,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0162,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0162.fits
SDSS_DR7,074730.10+271004.2,116.87543,27.167847,2075.0,53737.0,95.0,20.1,20.35,20.74,21.16,21.8,28491.0,8.11,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0095,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0095.fits
SDSS_DR7,074741.73+230558.3,116.92389,23.099538,2916.0,54507.0,432.0,19.45,19.76,20.23,20.58,20.92,41413.0,7.59,0.503,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2916-54507-0432,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2916/spec-2916-54507-0432.fits
SDSS_DR7,074754.81+273655.8,116.97839,27.615508,2075.0,53730.0,149.0,18.57,18.1,18.34,18.4,18.21,14474.0,7.57,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53730-0149,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53730-0149.fits
SDSS_DR7,074754.81+273655.8,116.97839,27.615508,2075.0,53737.0,144.0,18.57,18.1,18.34,18.4,18.21,14209.0,7.59,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0144,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0144.fits
SDSS_DR7,074816.59+292321.2,117.06914,29.38921,2075.0,53737.0,522.0,17.82,18.15,18.65,19.07,19.27,54545.0,8.22,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0522,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0522.fits
SDSS_DR7,074820.81+272211.6,117.0867,27.369899,2075.0,53737.0,60.0,20.06,20.16,20.49,20.83,21.67,23398.0,7.56,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0060,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0060.fits
SDSS_DR7,074845.72+180240.5,117.19048,18.044578,2890.0,54495.0,35.0,16.74,16.34,15.62,14.97,14.52,13714.0,10.0,,DAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2890-54495-0035,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2890/spec-2890-54495-0035.fits
SDSS_DR7,074855.28+274342.6,117.23032,27.728489,2075.0,53737.0,102.0,19.86,20.0,20.46,20.81,21.6,26596.0,7.32,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0102,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0102.fits
SDSS_DR7,074901.45+272132.3,117.25604,27.358975,2075.0,53737.0,59.0,19.45,19.43,19.69,20.02,20.31,19288.0,8.31,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0059,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0059.fits
SDSS_DR7,074924.23+240227.0,117.35097,24.040839,928.0,52578.0,248.0,18.44,18.7,19.12,19.53,19.75,32020.0,7.95,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0928-52578-0248,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0928/spec-0928-52578-0248.fits
SDSS_DR7,075008.74+283032.9,117.53643,28.50914,2075.0,53737.0,544.0,20.34,20.26,20.43,21.0,21.91,14776.0,8.83,,DBA:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0544,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0544.fits
SDSS_DR7,075009.77+275619.5,117.54071,27.938756,2075.0,53737.0,559.0,19.77,19.75,20.05,20.43,20.69,19303.0,7.75,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0559,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0559.fits
SDSS_DR7,075021.84+220033.1,117.59099,22.009207,2916.0,54507.0,214.0,19.5,19.53,19.92,20.21,20.85,23629.0,8.32,0.809,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2916-54507-0214,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2916/spec-2916-54507-0214.fits
SDSS_DR7,075026.40+273960.0,117.61001,27.666653,2075.0,53737.0,74.0,20.31,19.83,20.07,20.22,20.55,13662.0,8.06,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0074,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0074.fits
SDSS_DR7,075033.04+181502.5,117.63766,18.250701,2729.0,54419.0,422.0,19.46,19.02,19.25,19.48,19.76,12587.0,8.05,0.634,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2729-54419-0422,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2729/spec-2729-54419-0422.fits
SDSS_DR7,075105.60+273459.6,117.77332,27.583215,2075.0,53737.0,68.0,19.6,19.62,20.02,20.28,20.65,23151.0,7.82,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0068,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0068.fits
SDSS_DR7,075105.60+273459.5,117.77333,27.583188,858.0,52316.0,372.0,19.6,19.62,20.02,20.28,20.65,22878.0,8.12,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0858-52316-0372,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0858/spec-0858-52316-0372.fits
SDSS_DR7,075109.94+282854.1,117.79141,28.481698,2075.0,53737.0,591.0,19.3,19.17,19.53,19.86,20.25,20690.0,7.97,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0591,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0591.fits
SDSS_DR7,075112.58+233928.6,117.80243,23.657957,2916.0,54507.0,408.0,19.7,19.25,19.43,19.65,19.92,11814.0,7.89,0.548,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2916-54507-0408,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2916/spec-2916-54507-0408.fits
SDSS_DR7,075113.92+221443.4,117.80798,22.245388,2916.0,54507.0,131.0,20.07,20.04,20.36,20.61,20.5,34521.0,7.62,,DBA:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2916-54507-0131,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2916/spec-2916-54507-0131.fits
SDSS_DR7,075120.42+174613.2,117.8351,17.770321,2729.0,54419.0,199.0,20.93,20.42,20.48,20.72,20.86,10792.0,8.21,0.724,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2729-54419-0199,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2729/spec-2729-54419-0199.fits
SDSS_DR7,075145.78+271120.8,117.94075,27.1891,2075.0,53737.0,5.0,20.04,19.46,18.93,17.71,16.92,6300.0,10.0,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2075-53737-0005,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2075/spec-2075-53737-0005.fits
SDSS_DR7,075148.83+231217.4,117.95347,23.204822,2916.0,54507.0,486.0,19.19,18.93,19.24,19.52,19.88,18129.0,8.02,0.629,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2916-54507-0486,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2916/spec-2916-54507-0486.fits
SDSS_DR7,075152.10+230414.2,117.96708,23.070605,1204.0,52669.0,208.0,19.78,19.89,20.21,20.4,20.43,21329.0,7.97,,DBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,1204-52669-0208,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/1204/spec-1204-52669-0208.fits
SDSS_DR7,075234.96+172525.0,118.14567,17.42362,1920.0,53314.0,106.0,18.8,18.46,18.44,18.51,18.66,8415.0,10.0,,DAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,1920-53314-0106,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/1920/spec-1920-53314-0106.fits
